UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
458274,"Paul Mitchell the School-Chicago"," ","1225 S Halsted St","Chicago","IL","60607",17, 3,"Steve Cowan","Owner","3127339285","383362779","EXJFQ3265WG9","03490300",1,"paulmitchell.edu/chicago","paulmitchell.edu/chicago/request-enrollment-information","paulmitchell.edu/chicago/financial-aid","paulmitchell.edu/chicago/get-started","paulmitchell.edu/chicago/tuition-calculator","paulmitchell.edu/chicago/financial-aid/military-benefits"," ","https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/130/Chicago-ADA-Disability-Policy.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Paul Mitchell The School","303620",16980,1,176,17031,"Cook County",1707,-87.646644,41.866213,17,2
458405,"Miller-Motte College-Fayetteville"," ","3725 Ramsey St.","Fayetteville","NC","28311",37, 5,"Torris Ferguson","Executive Director","9103541900","461749258","Z514KYMFR745","02306820",1,"https://www.miller-motte.edu/","https://www.miller-motte.edu/admissions/","https://www.miller-motte.edu/financial-aid"," ","www.miller-motte.edu/NetPrice/Fayetteville/"," "," ","https://www.miller-motte.edu/consumer-information/",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,4,10,4,0,4,1,1,10,9,-2,-2,2,1,1,"STVT-AAI Education Inc.","300070",22180,1,246,37051,"Cumberland County",3708,-78.881670,35.110960,178,2
458423,"European Massage Therapy School-Las Vegas"," ","9440 W. Sahara Ave., suite 250","Las Vegas","NV","89117",32, 8,"John Teng","Campus Director","7022022455","364300473","HQ4CXPM5VXF3","03881401",5,"www.school-for-massage.com/"," "," "," ","www.school-for-massage.com/NetPriceCalc/npcalc.htm"," "," ","www.school-for-massage.com/",9,3,3,1,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"European Message Therapy Schools","301975",29820,1,332,32003,"Clark County",3203,-115.300577,36.145445,-1,-1
458441,"Miller-Motte College-Columbus"," ","1800 Box Rd","Columbus","GA","31907",13, 5,"Nechelle Robinson","Executive Director","70622550005002","461749258","Z514KYMFR745","02306818",1,"https://www.miller-motte.edu/","https://www.miller-motte.edu/admissions/","https://www.miller-motte.edu/financial-aid/"," ","www.miller-motte.edu/NetPrice/Columbus/"," "," ","www.miller-motte.edu/consumer-information/",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,4,7,3,0,4,1,1,10,10,-2,-2,2,1,1,"STVT-AAI Education Inc.","300070",17980,1,194,13215,"Muscogee County",1302,-84.935912,32.479997,79,2
458496,"The Art Institute of Virginia Beach","AiVA","Two Columbus Center, 4500 Main St Ste 100","Virginia Beach","VA","23462",51, 5,"Jonathan Wilson","Interim Campus Director","7574936700","821841799","SKXDYCMJH435","00927007",1,"www.artinstitutes.edu/virginia-beach/","www.artinstitutes.edu/admissions","www.artinstitutes.edu/financial-aid","https://www.artinstitutes.edu/request-information?source=WEBAP","www.artinstitutes.edu/virginia-beach/tuition-aid/net-price-calculator","www.artinstitutes.edu/admissions/details/military-benefits"," ","www.artinstitutes.edu/virginia-beach/student-life/student-services",3,1,3,5,1,2,30,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,15,0,11,2,6,22,22,-2,-2,2,1,1,"Education Principle Foundation","301825",47260,1,545,51810,"Virginia Beach City",5102,-76.131737,36.842383,199,2
458681,"Fortis College-Indianapolis"," ","9001 N Wesleyan Rd Ste 101","Indianapolis","IN","46268",18, 3,"Brian","Owen","3178084800","201720350","LQD6YC2BBS81","02190705",1,"https://www.fortis.edu/","https://www.fortis.edu/admissions.html","https://www.fortis.edu/admissions/financial-aid.html","https://www.fortis.edu/apply-online.html","https://www.fortis.edu/content/dam/fortis/compliance/netpricecalc/npcalc-fortis_indianapolis.htm","https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Indianapolis_Catalog.pdf"," ","https://www.fortis.edu/content/dam/fortis/compliance/catalogs/Fortis_Indianapolis_Catalog.pdf",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3,4,10,4,0,4,1,1,10,10,-2,-2,2,1,1,"Education Affiliates Inc.","301720",26900,1,294,18097,"Marion County",1805,-86.223181,39.918400,177,2
458803,"Empire Beauty School-E Memphis"," ","568 Colonial Rd","Memphis","TN","38117",47, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","H327D3LFHT11","00817810",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",32820,1,368,47157,"Shelby County",4708,-89.901970,35.115499,24,2
458812,"Empire Beauty School-Nashville"," ","7106 Moore's Ln","Brentwood","TN","37027",47, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","JKUHKACR93T5","01054213",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",34980,1,400,47187,"Williamson County",4707,-86.814676,35.967868,32,2
458821,"Empire Beauty School-Jackson"," ","1433 Hollywood Dr","Jackson","TN","38301",47, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","ZNDNNG5NCF63","00757310",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",27180,1,297,47113,"Madison County",4708,-88.847611,35.636940,37,2
458830,"Empire Beauty School-Springfield"," ","799 W Sproul Rd","Springfield","PA","19064",42, 2,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","TFVZANEMNYG7","00966413",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",37980,1,428,42045,"Delaware County",4205,-75.349771,39.937650,24,2
458858,"Empire Beauty School-Speedway"," ","5750 A Crawfordsville Rd","Speedway","IN","46224",18, 3,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","ULQLDZPRRQL3","02079411",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",26900,1,294,18097,"Marion County",1807,-86.261512,39.800550,25,2
458867,"Empire Beauty School-Morrow"," ","1958 Mt Zion Rd, Ste 205","Morrow","GA","30260",13, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","ZNDNNG5NCF63","00757308",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",12060,1,122,13063,"Clayton County",1313,-84.325680,33.564936,22,2
458885,"Strayer University-Arkansas"," ","322 Main Street, Ste 501","Little Rock","AR","72201", 5, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145984",1,"www.strayer.edu/campus-locations/arkansas/little-rock","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,18,10,5,4,6,29,29,-2,-2,2,1,1,"Strategic Education, Inc.","304370",30780,1,340,5119,"Pulaski County",502,-92.271192,34.745489,199,2
458919,"Strayer University-Georgia"," ","2965 Flowers Road South, Ste 100","Chamblee","GA","30341",13, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145939",1,"www.strayer.edu/campus-locations/georgia/chamblee","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","www.strayer.edu/admissions/military-assistance/"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,29,20,7,5,4,9,29,18,-2,-2,2,2,1,"Strategic Education, Inc.","304370",12060,1,122,13089,"DeKalb County",1306,-84.267177,33.870686,164,2
458955,"Strayer University-Mississippi"," ","100 East Capitol Street Suite 100","Jackson","MS","39201",28, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145991",1,"www.strayer.edu/campus-locations/mississippi/jackson","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,2,29,16,10,5,3,6,29,29,-2,-2,2,1,1,"Strategic Education, Inc.","304370",27140,1,298,28049,"Hinds County",2803,-90.188097,32.300562,164,2
458964,"Strayer University-South Carolina"," ","777 Lowndes Hill Road, Building 3, Ste 300","Greenville","SC","29607",45, 5,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","00145937",1,"www.strayer.edu/campus-locations/south-carolina/greenville","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","strayer.aidcalc.cloud/netprice.htm","www.strayer.edu/admissions/military-assistance/"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,2,29,19,7,5,4,9,29,29,-2,-2,2,2,1,"Strategic Education, Inc.","304370",24860,1,273,45045,"Greenville County",4504,-82.357811,34.856540,164,2
458973,"Strayer University-Texas"," ","2711 LBJ Freeway","Farmers Branch","TX","75234",48, 6,"Andrea Backman","President","8774457180","520500740","NE3DFYDLVKW5","10145901",1,"www.strayer.edu/campus-locations"," "," "," ","https://strayer.aidcalc.com/netprice.htm","www.strayer.edu/admissions/military-friendly-college"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,29,20,7,5,4,9,29,22,-2,-2,2,2,1,"Strategic Education, Inc.","304370",19100,1,206,48113,"Dallas County",4824,-96.887509,32.910744,164,2
458982,"The Art Institute of San Antonio"," ","10000 IH-10 W Ste 200","San Antonio","TX","78230",48, 6,"Gary Rice","Interim Campus Director","2103387408","821669287","E5U9LR5JK771","02117104",1,"www.artinstitutes.edu/san-antonio","www.artinstitutes.edu/admissions","www.artinstitutes.edu/financial-aid","www.artinstitutes.edu/request-information?source=WEBAP","www.artinstitutes.edu/san-antonio/tuition-aid/net-price-calculator","www.artinstitutes.edu/admissions/details/military-benefits"," ","www.artinstitutes.edu/san-antonio/student-life/student-services",3,1,3,5,1,2,30,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,18,0,7,2,6,22,22,-2,-2,2,1,1,"Education Principle Foundation","301825",41700,1,484,48029,"Bexar County",4821,-98.565560,29.532925,199,2
459019,"Empire Beauty School-Charlotte"," ","4901-B N Tryon St","Charlotte","NC","28213",37, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","RN1VFGB7KL65","02173210",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",16740,1,172,37119,"Mecklenburg County",3712,-80.783700,35.258550,35,2
459046,"Empire Beauty School-Winston-Salem"," ","7740 N Point Blvd","Winston-Salem","NC","27106",37, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","ZNDNNG5NCF63","00757312",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",49180,1,268,37067,"Forsyth County",3705,-80.282751,36.152612,40,2
459055,"Empire Beauty School-West Palm"," ","4258  Okeechobee Blvd","West Palm Beach","FL","33409",12, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","TFVZANEMNYG7","00966410",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",33100,1,370,12099,"Palm Beach County",1220,-80.107401,26.705541,37,2
459064,"Empire Beauty School-Pineville"," ","8700 Pineville-Matthews Rd","Charlotte","NC","28226",37, 5,"Franklin K. Schoeneman","Chairman/CEO","8009204593","208939053","KL7FB9MDN5Z1","00945910",1,"www.empire.edu/","www.empire.edu/","www.empire.edu/","www.empire.edu/apply-now","www.empire.edu/net-price-calculator"," "," ","www.empire.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"EEG Inc.","301640",16740,1,172,37119,"Mecklenburg County",3712,-80.865367,35.089864,36,2
459116,"Paul Mitchell the School-Phoenix"," ","3423 W Bethany Home Road","Phoenix","AZ","85017", 4, 6,"John Turnage","Owner","6022461616","320211037","DS2FAHL71L83","04174100",1,"paulmitchell.edu/phoenix","paulmitchell.edu/phoenix/request-enrollment-information","paulmitchell.edu/phoenix/financial-aid","paulmitchell.edu/phoenix/get-started","paulmitchell.edu/phoenix/tuition-calculator","paulmitchell.edu/phoenix/financial-aid/military-benefits"," ","https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/229/ADA-Disability-Policy.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Paul Mitchell The School","303620",38060,1,429,4013,"Maricopa County",407,-112.133047,33.523667,29,2
459125,"All Beauty College"," ","2350 Miracle Mile Rd Unit 316","Bullhead City","AZ","86442", 4, 6,"Gerard Guedon","Administrator","9287633900","260817831"," ","04174200",5,"abcollege.edu/","abcollege.edu/enrollment/","abcollege.edu/financial-assistance/","abcollege.edu/online-application/","abcollege.edu/net/npcalc.htm"," "," "," ",9,3,3,2,1,2,0,2,2,-2,-1,2,33,1,"A ",-2,-2,"-2",1,1,1,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-1,-1,"-1","-1",29420,1,-2,4015,"Mohave County",404,-114.594500,35.101946,-1,-1
459170,"Paul Mitchell the School-Modesto"," ","3100 McHenry Ave","Modesto","CA","95350", 6, 8,"Rosemary Safavi","Owner","2095770644108","711007587","J4MGPX6RP7Z3","04162800",1,"paulmitchell.edu/modesto","https://paulmitchell.edu/modesto/request-enrollment-information","paulmitchell.edu/modesto/financial-aid","https://paulmitchell.edu/modesto/get-started","paulmitchell.edu/modesto/tuition-calculator","paulmitchell.edu/modesto/financial-aid/military-benefits"," ","https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/159/Modesto-ADA-Policy-092519sl.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Paul Mitchell Advanced Education","303610",33700,1,488,6099,"Stanislaus County",610,-120.993745,37.683010,16,2
459189,"Cosmo Beauty Academy","CBA","3500 Fulton Avenue","Sacramento","CA","95821-6800", 6, 8,"Lydia Chung","Chief Executive Officer","9167790143","834459601","L51SDZ6M6PA4","04163400",1,"www.cosmobeautyacademy.edu/","www.cosmobeautyacademy.edu/","www.cosmobeautyacademy.edu/","www.cosmobeautyacademy.edu/","https://cosmobeautyacademy.edu/net-price-calculator/"," "," ","www.cosmobeautyacademy.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",40900,1,472,6067,"Sacramento County",606,-121.401027,38.628830,33,2
459198,"Paul Mitchell the School-Fresno"," ","5091 N Fresno Street Ste 104","Fresno","CA","93710", 6, 8,"Erik Pederson","Owner","5592242700","261584551","YFEZVELE7UP1","04165900",1,"paulmitchell.edu/fresno","paulmitchell.edu/fresno/request-enrollment-information","paulmitchell.edu/fresno/financial-aid","paulmitchell.edu/fresno/get-started","paulmitchell.edu/fresno/tuition-calculator","paulmitchell.edu/fresno/financial-aid/va"," ","paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/175/Fresno-ADA-Disability-Policy.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Paul Mitchell The School","303620",23420,1,260,6019,"Fresno County",622,-119.782437,36.809778,16,2
459204,"Unitek College"," ","4670 Auto Mall Pkwy","Fremont","CA","94538", 6, 8,"Debra Brooks","Vice President of Student Financial Services","8887751514","710992661","RUPNXBBUCUQ3","04169700",1,"unitekcollege.edu/"," "," "," ","www.unitekcollege.edu/financial-aid/net-price-calculator"," ","www.unitekcollege.edu/disclosures","www.unitekcollege.edu/",3,1,3,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,3,26,18,0,10,2,12,26,26,-2,-2,2,2,1,"Unitek Information Systems","304780",41860,1,488,6001,"Alameda County",617,-121.961761,37.509040,156,2
459213,"Gurnick Academy of Medical Arts"," ","2121 S El Camino Real Bldg C 200","San Mateo","CA","94403", 6, 8,"Konstantin Gourji","CEO","6506856616","823022928","TQNGFBU8JPL4","04169800",1,"www.gurnick.edu/","www.gurnick.edu/","www.gurnick.edu/","www.gurnick.edu/","www.gurnick.edu/net-price-calculator","www.gurnick.edu/"," ","www.gurnick.edu/",3,1,3,5,1,2,30,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,3,26,18,0,11,2,9,26,-2,-2,-2,2,2,2,"-2","-2",41860,1,488,6081,"San Mateo County",614,-122.307618,37.547377,156,2
459231,"Paul Mitchell the School-East Bay"," ","100 Crescent Dr., Suite D","Pleasant Hill","CA","94523", 6, 8,"George Brunt","Owner","9256917687","208305513","F22EYT96LZR7","04175200",1,"paulmitchell.edu/eastbay/","paulmitchell.edu/eastbay/","paulmitchell.edu/eastbay/"," ","paulmitchell.edu/eastbay/programs/cosmetology"," "," ","paulmitchell.edu/eastbay/info/links",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",41860,1,488,6013,"Contra Costa County",611,-122.061226,37.944920,17,2
459259,"South University-Richmond"," ","2151 Old Brick Rd","Glen Allen","VA","23060",51, 5,"Jason C. Crittenden","Dean of Academic Affairs and Retention","8047276800","821842047","PWMBSNGT8RQ5","01303910",1,"www.southuniversity.edu/richmond#location=Richmond, VA","www.southuniversity.edu/admissions","www.southuniversity.edu/admissions/financial-aid","www.southuniversity.edu/admissions/admission-info/applying","www.southuniversity.edu/richmond/net-price-calculator","www.southuniversity.edu/Admissions/Military/military-faqs"," ","www.southuniversity.edu/~/media/Files/SCI-Pages/disability-services-su.pdf",3,1,3,8,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,26,19,8,5,5,6,26,26,-2,-2,2,1,1,"South University - Member LLC","301555",40060,1,-2,51087,"Henrico County",5107,-77.599967,37.647060,158,1
459268,"South University-Virginia Beach"," ","301 Bendix Rd, Ste 100","Virginia Beach","VA","23452",51, 5,"Ossie Purvis","Dean of Academic Affairs and Retention","7574936900","821842047","JRHKLTDJXRM3","01303911",1,"www.southuniversity.edu/virginia-beach#location=Virginia Beach, VA","www.southuniversity.edu/admissions","www.southuniversity.edu/admissions/financial-aid","www.southuniversity.edu/request-information","www.southuniversity.edu/virginia-beach/net-price-calculator","www.southuniversity.edu/Admissions/Military/military-faqs"," ","www.southuniversity.edu/~/media/Files/SCI-Pages/disability-services-su.pdf",3,1,3,8,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,20,8,7,4,6,20,22,-2,-2,2,1,1,"South University - Member LLC","301555",47260,1,545,51810,"Virginia Beach City",5102,-76.124288,36.833600,199,1
459277,"Aveda Institute-Denver","AID","801 Kalamath","Denver","CO","80204", 8, 7,"Dale LeMonds","Owner","30356775001009","522456385","G22EQNKJXHL3","04167100",1,"avedainspiregreatness.com/denver-campus/","https://avedainspiregreatness.com/programs/admissions-and-enrollment/","https://avedainspiregreatness.com/about-us/financial-aid/"," ","https://avedainspiregreatness.com/calcs/denver/npcalc.htm","avedainspiregreatness.com/wp-content/uploads/2022/08/AIDJanuary2022CatalogVolume33.pdf"," ","www.avedainstitutedenver.com/affordability-2-2/",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",19740,1,216,8031,"Denver County",801,-105.000615,39.729146,16,2
459286,"Paul Mitchell the School-Colorado Springs"," ","118 West Colorado Avenue","Colorado Springs","CO","80903", 8, 7,"Kathy McDougle","Owner","7196361426","830489929","V6LTRMHE4WJ1","04170200",1,"paulmitchell.edu/coloradosprings","paulmitchell.edu/coloradosprings/request-enrollment-information","paulmitchell.edu/coloradosprings/financial-aid","paulmitchell.edu/coloradosprings/get-started","paulmitchell.edu/coloradosprings/tuition-calculator","paulmitchell.edu/coloradosprings/financial-aid/military-benefits"," ","https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/165/Colorado-Springs-ADA_090120mn.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Paul Mitchell The School","303620",17820,1,-2,8041,"El Paso County",805,-104.828339,38.832889,19,2
